src_ip,dst_ip,protocol,src_port,dst_port,packet_size,timestamp,inter_arrival_time,avg_packet_size,packet_size_variance,jitter,packets_per_second,bytes_per_second,concurrent_connections,failed_connections,retransmission_rate,src_port_entropy,dst_port_entropy,protocol_entropy,packet_size_entropy,slice_type,5qi,priority_level,max_delay_budget,gNB_id,amf_id,upf_id,nssai,tac,ran_ue_id,pdu_session_id,attack_type,is_malicious,attack_category,packet_size_ratio,connection_success_rate,traffic_intensity
192.168.171.67,10.5.144.59,1,55349,223,510.42470637777626,1768213149.6516464,0.003043198237565695,510.42470637777626,134.21812728561295,0.0004598706547002825,328.6016624404714,167726.40706642676,55,13,0.11600922055971628,15.999977986052736,9.99859042974533,0.5,7.004423633895371,IndustrialIoT,7,12,100,gNB_028,AMF_10,UPF_05,SST7-SD467,35814,9363488,13,DNS_Tunneling,1,tunneling,1.0,0.7636363636363637,0.16772640706642677
192.168.79.184,10.5.227.25,1,22490,615,513.4332141602191,1768257275.6516652,0.009518350723318957,513.4332141602191,85.11409933628482,0.00013596191285623077,105.06021779068355,53941.40530064329,43,16,0.1324234396236497,15.999977986052736,9.99859042974533,0.5,6.995945168938327,eMBB,6,10,300,gNB_047,AMF_04,UPF_03,SST6-SD197,59998,5377244,11,DNS_Tunneling,1,tunneling,1.0,0.627906976744186,0.053941405300643286
192.168.84.151,10.5.54.104,1,56412,241,677.7650288419034,1768284358.6516852,0.0021307310988010223,677.7650288419034,93.24450410839538,5.626506865287853e-05,469.32247835623514,318090.36307926726,48,11,0.1259869234203984,15.999977986052736,9.99859042974533,0.5,6.595336597369886,IndustrialIoT,7,12,100,gNB_019,AMF_03,UPF_01,SST7-SD719,31934,4028705,5,DNS_Tunneling,1,tunneling,1.0,0.7708333333333334,0.31809036307926725
192.168.245.30,10.5.73.127,17,46012,266,716.1387320069749,1768235934.651705,0.003288766781126092,716.1387320069749,48.774572920605856,0.0015803229583523895,304.0653431976087,217752.96932480115,59,21,0.05629853436735293,15.999977986052736,9.99859042974533,1.0,6.51588269958364,V2X,2,5,20,gNB_037,AMF_06,UPF_04,SST2-SD534,40268,3656315,1,DNS_Tunneling,1,tunneling,1.0,0.6440677966101696,0.21775296932480115
192.168.105.114,10.5.150.161,17,12205,3,459.3748753718819,1768268633.6517246,0.004354350168648708,459.3748753718819,29.41887207670354,1.55314660915803e-05,229.65539317439223,105497.91761796697,45,15,0.09536839714410962,15.999977986052736,9.99859042974533,1.0,7.156449842843862,eMBB,6,10,300,gNB_020,AMF_10,UPF_05,SST6-SD109,39304,7528504,4,DNS_Tunneling,1,tunneling,1.0,0.6666666666666667,0.10549791761796698
192.168.24.233,10.5.42.234,1,25189,542,574.7146295128475,1768253930.6517437,0.0022777816233665185,574.7146295128475,75.59917932640705,0.00013405886486168094,439.02364903709196,252313.3138037307,33,18,0.1316818519294369,15.999977986052736,9.99859042974533,0.5,6.833276022453559,mMTC,9,15,1000,gNB_013,AMF_08,UPF_05,SST9-SD216,48489,7737607,13,DNS_Tunneling,1,tunneling,1.0,0.4545454545454546,0.25231331380373073
192.168.75.38,10.5.0.58,6,56549,740,641.5689224133826,1768236310.651764,0.005728293639350346,641.5689224133826,38.488274981072365,0.0005426418693120787,174.5720563503465,112000.00607618009,40,18,0.11698926023906228,15.999977986052736,9.99859042974533,1.0,6.674517536913472,mMTC,9,15,1000,gNB_049,AMF_10,UPF_04,SST9-SD103,55488,3886198,5,DNS_Tunneling,1,tunneling,1.0,0.55,0.11200000607618009
192.168.142.119,10.5.32.218,6,4787,379,588.1347661472414,1768249038.651783,0.003401144644689599,588.1347661472414,80.99576007495482,0.0005765847783992701,294.0186626762131,172922.59741599928,47,19,0.13016865789581675,15.999977986052736,9.99859042974533,1.0,6.79997502187112,URLLC,3,1,10,gNB_001,AMF_04,UPF_03,SST3-SD303,13790,9139512,11,DNS_Tunneling,1,tunneling,1.0,0.5957446808510638,0.17292259741599927
192.168.28.8,10.5.141.180,6,34187,448,752.7965284875631,1768205232.6518033,0.002442509925272569,752.7965284875631,176.74032714797562,0.0006154572973770527,409.4149176848918,308206.12874420796,66,10,0.13195008581235057,15.999977986052736,9.99859042974533,1.0,6.4438618211676255,V2X,2,5,20,gNB_005,AMF_03,UPF_05,SST2-SD727,22795,4103043,12,DNS_Tunneling,1,tunneling,1.0,0.8484848484848485,0.30820612874420794
192.168.231.9,10.5.188.195,17,21631,845,490.0944085205218,1768280586.651822,0.004479753552764485,490.0944085205218,75.56440808165883,0.0009917505991783242,223.22656552901074,109402.09159900802,54,13,0.08748642127246883,15.999977986052736,9.99859042974533,1.0,7.063062109121714,eMBB,6,10,300,gNB_011,AMF_01,UPF_05,SST6-SD159,58554,4260767,6,DNS_Tunneling,1,tunneling,1.0,0.7592592592592593,0.10940209159900803
192.168.249.64,10.5.207.185,1,37351,41,729.33181995215,1768260320.6518424,0.0024802036427303427,729.33181995215,6.171237501790062,2.1462187851975978e-05,403.1926986846716,294061.26472311036,52,18,0.08995740207483108,15.999977986052736,9.99859042974533,0.5,6.489546457605367,V2X,2,5,20,gNB_026,AMF_07,UPF_05,SST2-SD401,65522,1799481,13,DNS_Tunneling,1,tunneling,1.0,0.6538461538461539,0.29406126472311034
192.168.161.128,10.5.121.45,17,16331,375,716.8110789640085,1768235494.6518612,0.0028873119974517523,716.8110789640085,132.79900127229354,2.801556899944263e-05,346.3428963972607,248262.42525804025,51,9,0.13897729208592083,15.999977986052736,9.99859042974533,1.0,6.514528860552539,IndustrialIoT,7,12,100,gNB_038,AMF_01,UPF_05,SST7-SD695,48984,4903856,9,DNS_Tunneling,1,tunneling,1.0,0.8235294117647058,0.24826242525804026
192.168.26.214,10.5.44.44,1,35726,206,796.3918861319473,1768234265.6518898,0.005498264686373314,796.3918861319473,45.49905266600442,0.00040333003949903054,181.87556566317392,144844.2247798099,37,17,0.11190791933372828,15.999977986052736,9.99859042974533,0.5,6.362643273733951,URLLC,3,1,10,gNB_016,AMF_07,UPF_04,SST3-SD719,21874,3368380,7,DNS_Tunneling,1,tunneling,1.0,0.5405405405405406,0.1448442247798099
192.168.245.145,10.5.75.172,6,47294,563,243.26689419826891,1768282286.6519287,0.0026029275681137554,243.26689419826891,159.45286806927214,0.0004738371852164046,384.18279949474845,93458.95643748374,59,13,0.1092648000699823,15.999977986052736,9.99859042974533,1.0,8.073581796699298,IndustrialIoT,7,12,100,gNB_023,AMF_06,UPF_05,SST7-SD924,89,1039234,11,DNS_Tunneling,1,tunneling,1.0,0.7796610169491526,0.09345895643748374
192.168.158.9,10.5.195.142,17,18886,517,627.9435621702662,1768286119.6525667,0.0031128500412520997,627.9435621702662,137.2909542528776,1.7023835263828303e-05,321.24901191763297,201726.24888723675,40,12,0.1077738766747606,15.999977986052736,9.99859042974533,1.0,6.705486896772548,URLLC,3,1,10,gNB_033,AMF_06,UPF_05,SST3-SD679,54523,9507871,11,DNS_Tunneling,1,tunneling,1.0,0.7,0.20172624888723675
192.168.41.30,10.5.53.130,6,32324,67,594.8645760050098,1768256468.6525974,0.004188314824747874,594.8645760050098,44.87761271291837,0.00011713324533318648,238.75951112633888,142029.575353333,45,15,0.0926795701583704,15.999977986052736,9.99859042974533,1.0,6.783560527459827,V2X,2,5,20,gNB_013,AMF_07,UPF_01,SST2-SD857,48782,2416664,14,DNS_Tunneling,1,tunneling,1.0,0.6666666666666667,0.142029575353333
192.168.187.129,10.5.29.219,6,60628,810,334.57822987895156,1768233061.6526206,0.0071660760441521806,334.57822987895156,270.57605866664363,0.0004155613751716481,139.5463840794771,46689.18217131975,52,19,0.11147273919922686,15.999977986052736,9.99859042974533,1.0,7.61377822020079,URLLC,3,1,10,gNB_042,AMF_10,UPF_04,SST3-SD336,16269,9295309,7,DNS_Tunneling,1,tunneling,1.0,0.6346153846153846,0.04668918217131975
192.168.55.85,10.5.69.35,6,46607,260,362.29013383753465,1768266774.6526423,0.0024538204419787316,362.29013383753465,88.19588328608357,0.00041899766046509657,407.5277811255056,147643.29436647295,55,16,0.06518666811636209,15.999977986052736,9.99859042974533,1.0,7.498976278528415,IndustrialIoT,7,12,100,gNB_049,AMF_03,UPF_02,SST7-SD974,3441,2736705,7,DNS_Tunneling,1,tunneling,1.0,0.7090909090909091,0.14764329436647294
192.168.199.58,10.5.87.50,1,17735,1021,518.7861731215314,1768274123.6526632,0.0037043323875088113,518.7861731215314,98.41289119358959,8.99213735014305e-05,269.95417672886174,140048.49426333976,43,14,0.08710625319503516,15.999977986052736,9.99859042974533,0.5,6.980981767410885,URLLC,3,1,10,gNB_009,AMF_05,UPF_02,SST3-SD680,13763,3896598,8,DNS_Tunneling,1,tunneling,1.0,0.6744186046511628,0.14004849426333976
192.168.210.210,10.5.141.167,17,14668,249,417.59494942184074,1768287973.6526926,0.005401642817913841,417.59494942184074,97.24795544435716,0.0005094318449027949,185.12886425656117,77308.87870574149,55,17,0.11445373708113889,15.999977986052736,9.99859042974533,1.0,7.294017532857107,eMBB,6,10,300,gNB_037,AMF_09,UPF_01,SST6-SD643,34175,3431620,12,DNS_Tunneling,1,tunneling,1.0,0.6909090909090909,0.07730887870574149
192.168.161.251,10.5.50.230,17,4849,859,395.9553476507273,1768213722.6527154,0.0030566556377311428,395.9553476507273,349.8362530699173,0.0002077382719073478,327.1549426949082,129538.74907041613,55,14,0.11940365129616702,15.999977986052736,9.99859042974533,1.0,7.370784051213195,eMBB,6,10,300,gNB_038,AMF_06,UPF_03,SST6-SD574,10811,6357611,12,DNS_Tunneling,1,tunneling,1.0,0.7454545454545455,0.12953874907041613
192.168.72.73,10.5.10.69,17,24290,283,617.3684446477168,1768207541.652736,0.008223516545058929,617.3684446477168,269.33038915834146,0.00026815177916535013,121.60247924604062,75073.53347743436,43,16,0.13436470734243186,15.999977986052736,9.99859042974533,1.0,6.729990051442367,URLLC,3,1,10,gNB_002,AMF_08,UPF_02,SST3-SD591,51704,8776011,4,DNS_Tunneling,1,tunneling,1.0,0.627906976744186,0.07507353347743437
192.168.14.126,10.5.160.92,1,62964,157,752.4569950513031,1768233883.652756,0.004022629828082848,752.4569950513031,152.67329572200657,0.0004224817066045316,248.5935924351736,187055.9875527791,36,15,0.11950056078126842,15.999977986052736,9.99859042974533,0.5,6.444512665966001,IndustrialIoT,7,12,100,gNB_012,AMF_06,UPF_04,SST7-SD755,48443,1486570,9,DNS_Tunneling,1,tunneling,1.0,0.5833333333333333,0.18705598755277908
192.168.170.220,10.5.92.105,6,64433,374,259.4978692077453,1768270695.6527758,0.004094976398832937,259.4978692077453,82.52137521591865,0.0003811544419186502,244.20165163467087,63369.808256209195,51,26,0.07826781778591271,15.999977986052736,9.99859042974533,1.0,7.98039910392237,URLLC,3,1,10,gNB_050,AMF_10,UPF_02,SST3-SD558,57989,7423033,8,DNS_Tunneling,1,tunneling,1.0,0.4901960784313726,0.06336980825620919
192.168.124.29,10.5.118.8,17,48080,3,724.0317269301713,1768221316.6528,0.0037249874526247926,724.0317269301713,13.377477340410445,0.0002089846240061474,268.45728011656934,194371.58812977644,63,12,0.11786366942411611,15.999977986052736,9.99859042974533,1.0,6.500068878966851,mMTC,9,15,1000,gNB_015,AMF_06,UPF_03,SST9-SD217,54081,2129037,12,DNS_Tunneling,1,tunneling,1.0,0.8095238095238095,0.19437158812977645
192.168.218.210,10.5.107.48,6,3872,676,454.39982980629327,1768265166.6528196,0.008827960925550733,454.39982980629327,35.96714947439487,0.0010645170296111179,113.27644157392042,51472.795772251964,58,16,0.0666461108777814,15.999977986052736,9.99859042974533,1.0,7.172159501791188,URLLC,3,1,10,gNB_042,AMF_07,UPF_02,SST3-SD100,33321,9031083,15,DNS_Tunneling,1,tunneling,1.0,0.7241379310344828,0.051472795772251966
192.168.199.145,10.5.154.102,17,63854,183,703.5717818397702,1768211464.6528392,0.0038903095608688837,703.5717818397702,269.6658679939265,9.379369156932251e-05,257.04895313694635,180852.38997860893,53,16,0.1320920826859494,15.999977986052736,9.99859042974533,1.0,6.541424174491727,eMBB,6,10,300,gNB_026,AMF_06,UPF_05,SST6-SD188,31678,4392519,15,DNS_Tunneling,1,tunneling,1.0,0.6981132075471699,0.18085238997860892
192.168.253.124,10.5.180.174,17,21207,136,658.847090385252,1768241686.652859,0.0070296724130966375,658.847090385252,7.075456565577319,0.0007547891858970736,142.25413948691963,93723.72589621479,53,15,0.07940378747392905,15.999977986052736,9.99859042974533,1.0,6.636178122456375,V2X,2,5,20,gNB_029,AMF_07,UPF_05,SST2-SD440,31564,4456604,13,DNS_Tunneling,1,tunneling,1.0,0.7169811320754718,0.09372372589621479
192.168.102.82,10.5.103.98,17,10901,87,345.8998311237519,1768273744.65288,0.003621461231669861,345.8998311237519,107.62211179016022,0.0001023467285910646,276.1316319652823,95513.88486471715,38,14,0.10511113154504695,15.999977986052736,9.99859042974533,1.0,7.565767486923878,URLLC,3,1,10,gNB_001,AMF_04,UPF_04,SST3-SD153,5957,1386912,11,DNS_Tunneling,1,tunneling,1.0,0.631578947368421,0.09551388486471715
192.168.254.162,10.5.193.54,1,60483,174,247.9813984882358,1768244400.6529,0.003610675356575623,247.9813984882358,176.4669471694349,2.2000127495737627e-05,276.95649739842673,68680.0595452653,48,17,0.07369730136844299,15.999977986052736,9.99859042974533,0.5,8.045889890646784,URLLC,3,1,10,gNB_023,AMF_03,UPF_04,SST3-SD453,60387,9413004,1,DNS_Tunneling,1,tunneling,1.0,0.6458333333333333,0.0686800595452653
192.168.36.59,10.5.115.176,6,49451,732,790.0925271215392,1768270556.6529193,0.002464026062038137,790.0925271215392,88.37515739938284,0.00022811142518208916,405.83986322484054,320651.0431419741,64,14,0.062707293019151,15.999977986052736,9.99859042974533,1.0,6.374100180200012,IndustrialIoT,7,12,100,gNB_024,AMF_10,UPF_01,SST7-SD496,54556,6231755,13,DNS_Tunneling,1,tunneling,1.0,0.78125,0.32065104314197407
192.168.200.43,10.5.65.135,6,27761,57,473.8575083166593,1768287982.6529381,0.003617547773831184,473.8575083166593,73.45654043664264,0.00048029173103365975,276.43035075690085,130988.59723276518,48,14,0.09381654780415428,15.999977986052736,9.99859042974533,1.0,7.111668498652737,mMTC,9,15,1000,gNB_010,AMF_06,UPF_03,SST9-SD248,39469,2001610,8,DNS_Tunneling,1,tunneling,1.0,0.7083333333333333,0.13098859723276518
192.168.185.150,10.5.36.82,6,28904,525,677.0347501711783,1768267451.6529584,0.002512728104116569,677.0347501711783,44.278009031849066,0.00032257725734094293,397.97381911783975,269442.10520111636,50,19,0.10046524342933424,15.999977986052736,9.99859042974533,1.0,6.596891911350715,URLLC,3,1,10,gNB_014,AMF_01,UPF_05,SST3-SD169,56193,7092549,15,DNS_Tunneling,1,tunneling,1.0,0.62,0.26944210520111633
192.168.180.198,10.5.53.174,17,30370,542,715.9505400697176,1768258561.6529777,0.0025212716039141473,715.9505400697176,157.78691359931517,0.00011828454253156531,396.62525784510893,283964.06755949673,51,23,0.1268178639978824,15.999977986052736,9.99859042974533,1.0,6.516261870884582,eMBB,6,10,300,gNB_022,AMF_10,UPF_04,SST6-SD900,10060,7894988,2,DNS_Tunneling,1,tunneling,1.0,0.5490196078431373,0.2839640675594967
192.168.158.90,10.5.157.236,6,14224,730,233.17517710381134,1768210594.652999,0.002719324992771193,233.17517710381134,32.14675708219706,0.0004235835681632938,367.73831839089087,85747.44751865375,48,9,0.13995522056383225,15.999977986052736,9.99859042974533,1.0,8.134707583105632,URLLC,3,1,10,gNB_031,AMF_03,UPF_02,SST3-SD396,37934,8811096,15,DNS_Tunneling,1,tunneling,1.0,0.8125,0.08574744751865375
192.168.210.76,10.5.222.28,17,48896,768,474.44457750670216,1768253689.6530192,0.007948748680214038,474.44457750670216,73.51656245551314,8.685248137957006e-05,125.80596521930451,59687.958016295794,55,16,0.06940385132692839,15.999977986052736,9.99859042974533,1.0,7.109882228370313,mMTC,9,15,1000,gNB_031,AMF_08,UPF_02,SST9-SD100,27972,9637397,2,DNS_Tunneling,1,tunneling,1.0,0.7090909090909091,0.05968795801629579
192.168.204.106,10.5.155.82,17,61581,814,414.8741929405376,1768261414.65304,0.008869453789346875,414.8741929405376,115.86037561285288,0.0010680992203920031,112.74651446982031,46775.619197525346,40,13,0.09526386107390941,15.999977986052736,9.99859042974533,1.0,7.303447878462696,mMTC,9,15,1000,gNB_027,AMF_02,UPF_05,SST9-SD278,46153,4584947,12,DNS_Tunneling,1,tunneling,1.0,0.675,0.04677561919752535
192.168.7.215,10.5.118.164,6,12339,507,472.50364062029615,1768284558.6530592,0.005423265155880942,472.50364062029615,162.35188920299575,0.0006102975254696117,184.39076299184978,87125.3068104032,48,14,0.08137679918946106,15.999977986052736,9.99859042974533,1.0,7.115796350998031,V2X,2,5,20,gNB_040,AMF_06,UPF_03,SST2-SD894,13013,6509160,14,DNS_Tunneling,1,tunneling,1.0,0.7083333333333333,0.0871253068104032
192.168.126.55,10.5.165.117,1,26451,488,453.21795920883164,1768260901.6530786,0.002043493062633241,453.21795920883164,119.52220096122352,0.0005494355366360991,489.3581575028212,221785.90546562264,59,22,0.07249549966420454,15.999977986052736,9.99859042974533,0.5,7.175916765772352,V2X,2,5,20,gNB_028,AMF_04,UPF_02,SST2-SD383,8616,4273137,1,DNS_Tunneling,1,tunneling,1.0,0.6271186440677966,0.22178590546562263
192.168.37.48,10.5.116.252,1,32814,583,695.5113598944281,1768221180.6531353,0.0020940367888864575,695.5113598944281,51.23871239402277,5.734897138189714e-06,477.5465289374254,332139.0357541326,39,20,0.09618706676919525,15.999977986052736,9.99859042974533,0.5,6.558047717557205,mMTC,9,15,1000,gNB_032,AMF_06,UPF_05,SST9-SD385,30951,4535057,10,DNS_Tunneling,1,tunneling,1.0,0.4871794871794872,0.3321390357541326
192.168.104.109,10.5.146.194,17,20916,379,522.2758475185697,1768270420.653168,0.00887230806524972,522.2758475185697,155.70800008279525,0.00010955346263641534,112.71024322483937,58865.83780427711,44,14,0.0661813106472487,15.999977986052736,9.99859042974533,1.0,6.971309808001237,V2X,2,5,20,gNB_041,AMF_08,UPF_02,SST2-SD870,44288,3550040,2,DNS_Tunneling,1,tunneling,1.0,0.6818181818181819,0.05886583780427711
192.168.155.188,10.5.233.100,1,28738,774,551.4131084792986,1768233400.6531894,0.0020634146158977316,551.4131084792986,44.05348787741298,0.0007976795595014581,484.63357402599826,267233.30552710796,57,15,0.133526870541374,15.999977986052736,9.99859042974533,0.5,6.892988232025141,eMBB,6,10,300,gNB_021,AMF_09,UPF_03,SST6-SD378,16773,9420182,10,DNS_Tunneling,1,tunneling,1.0,0.736842105263158,0.26723330552710794
192.168.148.68,10.5.10.82,6,7798,605,610.9282329400226,1768212653.6532094,0.0029153932323705656,610.9282329400226,52.249236487384685,8.907545322095287e-06,343.0069017437074,209552.6003685151,48,15,0.11788520650032218,15.999977986052736,9.99859042974533,1.0,6.74511888278508,eMBB,6,10,300,gNB_023,AMF_10,UPF_05,SST6-SD262,54205,5229498,3,DNS_Tunneling,1,tunneling,1.0,0.6875,0.20955260036851509
192.168.88.125,10.5.25.119,17,46881,265,580.333632841359,1768248641.6532295,0.005814553682541873,580.333632841359,65.94343081587604,0.00011735319032264626,171.98224568851913,99807.08142463345,50,14,0.11162114185834414,15.999977986052736,9.99859042974533,1.0,6.819239254553064,URLLC,3,1,10,gNB_046,AMF_03,UPF_03,SST3-SD128,42227,8405427,14,DNS_Tunneling,1,tunneling,1.0,0.72,0.09980708142463345
192.168.44.191,10.5.134.43,1,11329,484,557.188531081918,1768255328.6532493,0.0020477042717251524,557.188531081918,185.89955025543134,0.00020034695039481464,488.3517672976864,272104.00387185655,48,13,0.1198948471355485,15.999977986052736,9.99859042974533,0.5,6.877956233818977,eMBB,6,10,300,gNB_030,AMF_03,UPF_03,SST6-SD462,1837,6901705,14,DNS_Tunneling,1,tunneling,1.0,0.7291666666666667,0.27210400387185657
192.168.72.223,10.5.202.210,1,46573,1019,430.65363270820177,1768279102.65328,0.002527146292609138,430.65363270820177,30.02956451120708,0.0010859362223058224,395.70324952084815,170411.04188059326,51,7,0.10472363282184206,15.999977986052736,9.99859042974533,0.5,7.249593795342648,V2X,2,5,20,gNB_039,AMF_03,UPF_03,SST2-SD649,30322,4978761,13,DNS_Tunneling,1,tunneling,1.0,0.8627450980392157,0.17041104188059325
192.168.2.37,10.5.224.76,6,6399,886,604.3486867013535,1768205060.6533,0.006954264243383901,604.3486867013535,107.08139965401726,0.0005279084313175021,143.7966641764257,86903.32514705844,56,15,0.11610381920638452,15.999977986052736,9.99859042974533,1.0,6.760740625160115,V2X,2,5,20,gNB_042,AMF_05,UPF_01,SST2-SD146,22044,4915676,13,DNS_Tunneling,1,tunneling,1.0,0.7321428571428572,0.08690332514705844
192.168.189.32,10.5.131.161,6,57912,785,584.5298273430963,1768240465.6533198,0.0026206320138996305,584.5298273430963,20.816694836457707,0.000320137408973037,381.58734026604156,223049.1821220206,44,17,0.06329417440323001,15.999977986052736,9.99859042974533,1.0,6.808845151911091,URLLC,3,1,10,gNB_042,AMF_03,UPF_02,SST3-SD569,33185,6042115,15,DNS_Tunneling,1,tunneling,1.0,0.6136363636363636,0.2230491821220206
192.168.214.199,10.5.55.110,17,5631,520,719.4368248442931,1768257911.6533422,0.0039420063658732836,719.4368248442931,37.95687535184525,0.0003065328753388933,253.67792620965676,182505.24176536035,43,18,0.12999591052639453,15.999977986052736,9.99859042974533,1.0,6.509253789625751,IndustrialIoT,7,12,100,gNB_020,AMF_07,UPF_05,SST7-SD696,48850,6983919,6,DNS_Tunneling,1,tunneling,1.0,0.5813953488372092,0.18250524176536034
192.168.182.188,10.5.63.159,17,51578,715,599.3833139816711,1768278947.653362,0.0028935778323270554,599.3833139816711,32.45335587754656,2.0265567233539802e-05,345.59291574188836,207142.62712596147,46,13,0.13983350266318031,15.999977986052736,9.99859042974533,1.0,6.772642874540254,URLLC,3,1,10,gNB_018,AMF_10,UPF_04,SST3-SD545,30276,8447858,15,DNS_Tunneling,1,tunneling,1.0,0.7173913043478262,0.2071426271259615
192.168.141.79,10.5.30.6,1,39523,39,547.4147732657925,1768257704.653381,0.003709482415471163,547.4147732657925,142.42418587454108,0.0005183161964913871,269.57938817267154,147571.73965367407,40,13,0.08105791689552248,15.999977986052736,9.99859042974533,0.5,6.903487426555596,eMBB,6,10,300,gNB_026,AMF_01,UPF_03,SST6-SD497,12436,7962644,4,DNS_Tunneling,1,tunneling,1.0,0.675,0.14757173965367407
192.168.174.58,10.5.227.90,6,52834,1017,588.409843451345,1768247296.6534026,0.008509529150588158,588.409843451345,26.565447626754374,0.0013287392188934836,117.51531516063758,69147.16819680622,49,18,0.1091140746798088,15.999977986052736,9.99859042974533,1.0,6.799300414777628,URLLC,3,1,10,gNB_032,AMF_09,UPF_05,SST3-SD168,54946,1671686,6,DNS_Tunneling,1,tunneling,1.0,0.6326530612244898,0.06914716819680622
192.168.224.238,10.5.34.79,1,26208,41,558.4485863500086,1768270777.6534317,0.002631304275458658,558.4485863500086,25.22816968657527,1.3598110195110861e-05,380.0396667640012,212232.6146612848,43,21,0.12986851838846603,15.999977986052736,9.99859042974533,0.5,6.87469733138357,eMBB,6,10,300,gNB_020,AMF_09,UPF_04,SST6-SD274,13319,9686629,7,DNS_Tunneling,1,tunneling,1.0,0.5116279069767442,0.21223261466128482
192.168.87.151,10.5.82.154,6,5431,575,429.3235085980697,1768215071.6534514,0.006690549180099402,429.3235085980697,301.05549012243125,0.0003223587225077896,149.46456159001627,64168.64999289807,61,17,0.06286800734607106,15.999977986052736,9.99859042974533,1.0,7.254056623237745,mMTC,9,15,1000,gNB_006,AMF_05,UPF_04,SST9-SD687,61323,5313156,1,DNS_Tunneling,1,tunneling,1.0,0.7213114754098361,0.06416864999289806
192.168.237.234,10.5.58.69,6,30386,804,367.02748478341505,1768263934.6534755,0.002732625786784477,367.02748478341505,8.455269230269755,0.00035635223479626635,365.94838738483674,134313.11618240344,59,15,0.11724074923878332,15.999977986052736,9.99859042974533,1.0,7.480233693220359,eMBB,6,10,300,gNB_022,AMF_06,UPF_04,SST6-SD117,27618,3695607,11,DNS_Tunneling,1,tunneling,1.0,0.7457627118644068,0.13431311618240344
192.168.9.190,10.5.199.162,6,8751,947,451.62429368905396,1768273202.6534956,0.0034490700455686186,451.62429368905396,67.1334363882487,5.1743645144397474e-05,289.93322454694845,130940.88775300547,46,13,0.08589799265258063,15.999977986052736,9.99859042974533,1.0,7.1809987028994975,URLLC,3,1,10,gNB_028,AMF_08,UPF_01,SST3-SD754,18560,8724246,13,DNS_Tunneling,1,tunneling,1.0,0.7173913043478262,0.13094088775300547
192.168.58.247,10.5.216.102,1,41023,919,736.3707230958235,1768251119.653516,0.0023587425692483018,736.3707230958235,210.10912893198764,9.062489575925055e-05,423.9547007110174,312187.8295224453,61,19,0.0786249662059372,15.999977986052736,9.99859042974533,0.5,6.475689527662038,V2X,2,5,20,gNB_012,AMF_10,UPF_02,SST2-SD144,259,1556829,11,DNS_Tunneling,1,tunneling,1.0,0.6885245901639344,0.3121878295224453
192.168.95.227,10.5.80.64,1,9398,902,408.1425855767381,1768208987.653535,0.009856145575237087,408.1425855767381,123.41989839426004,0.00041445788714845113,101.45954038183382,41409.95914286913,48,12,0.11601151706490012,15.999977986052736,9.99859042974533,0.5,7.327048547100662,IndustrialIoT,7,12,100,gNB_008,AMF_05,UPF_01,SST7-SD552,55141,5018964,14,DNS_Tunneling,1,tunneling,1.0,0.75,0.04140995914286913
192.168.244.28,10.5.138.240,6,53141,555,687.9057515926761,1768286854.6535542,0.0034610656013853865,687.9057515926761,181.73609348418938,0.00011281494105887928,288.9283576710371,198755.4790401323,62,15,0.12938335144125274,15.999977986052736,9.99859042974533,1.0,6.573910878187877,V2X,2,5,20,gNB_007,AMF_08,UPF_03,SST2-SD817,3438,3948092,13,DNS_Tunneling,1,tunneling,1.0,0.7580645161290323,0.1987554790401323
192.168.153.126,10.5.205.26,1,63634,427,301.2465206023234,1768268391.6535838,0.002219064588706986,301.2465206023234,157.34861565673347,0.0006470325845277505,450.6403306551272,135753.8316529376,48,14,0.059833956622129994,15.999977986052736,9.99859042974533,0.5,7.765177217968647,URLLC,3,1,10,gNB_040,AMF_03,UPF_03,SST3-SD386,31671,3106538,8,DNS_Tunneling,1,tunneling,1.0,0.7083333333333333,0.1357538316529376
192.168.99.70,10.5.5.6,1,18001,710,770.1212895089599,1768285042.653604,0.004351259308348849,770.1212895089599,170.9492396490847,5.784747650799335e-05,229.8185258877309,176988.1395097076,47,15,0.07505114567886972,15.999977986052736,9.99859042974533,0.5,6.41103611671344,mMTC,9,15,1000,gNB_009,AMF_01,UPF_01,SST9-SD474,6439,6507420,13,DNS_Tunneling,1,tunneling,1.0,0.6808510638297872,0.1769881395097076
192.168.130.4,10.5.69.244,6,25144,997,328.68423708228346,1768249278.6536238,0.004338130127594497,328.68423708228346,16.631973537933217,0.000269812754345678,230.51406264627246,75766.33881762777,53,16,0.10058574237869877,15.999977986052736,9.99859042974533,1.0,7.639419526438782,V2X,2,5,20,gNB_026,AMF_09,UPF_02,SST2-SD109,12788,8953119,1,DNS_Tunneling,1,tunneling,1.0,0.6981132075471699,0.07576633881762776
192.168.73.179,10.5.4.82,17,16135,399,559.7530820125316,1768278486.6536446,0.002803632076620558,559.7530820125316,87.47544120475783,0.0004276800901856077,356.6801822318212,199652.83129705334,41,9,0.09643279046511835,15.999977986052736,9.99859042974533,1.0,6.871331229668286,URLLC,3,1,10,gNB_028,AMF_09,UPF_04,SST3-SD883,15007,6324671,6,DNS_Tunneling,1,tunneling,1.0,0.7804878048780488,0.19965283129705336
